16.75,1028.67
17.0,1028.69
17.25,1028.47
17.5,1028.6
17.75,1028.69
18.0,1028.53
18.25,1028.3
18.5,1028.25
18.75,1028.03
19.0,1027.9
19.25,1027.76
19.5,1027.9
19.75,1028.13
20.0,1027.89
20.25,1027.7
20.5,1027.46
21.5,1026.04
21.6166666667,1026.04
21.75,1026.04
21.7666666667,1025.99
21.7666666667,1025.96
21.8333333333,1025.88
21.9833333333,1025.8
22.0,1025.78
