16.75,54.86
17.0,54.68
17.25,55.22
17.5,54.86
17.75,54.68
18.0,54.68
18.25,55.22
18.5,54.68
18.75,54.5
19.0,54.32
19.25,55.04
19.5,54.68
19.75,54.5
20.0,54.68
20.25,55.4
20.5,54.68
21.5,65.84
21.6166666667,67.550
21.75,27.163
21.7666666667,23.788
21.7666666667,23.563
21.8333333333,18.725
21.9833333333,10.513
22.0,10.400
